++++ scene1_echoloc_1wall_row  started +++++++++++  2017-06-25T15:01:47.982000
++++ scene1_echoloc_1wall_separat +++++++++++  2017-06-25T15:03:19.011000
++++ Next scene started +++++++++++  2017-06-25T15:03:20.158000
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.984958291054PosX -0.0188878774643  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.985787510872PosX -0.0180892944336  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.986368775368PosX -0.0171270370483  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.986649394035PosX -0.0167955160141  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.987238287926PosX -0.0160346031189  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.987881302834PosX -0.0153892040253  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.988472342491PosX -0.0149503946304  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.989144921303PosX -0.0145436525345  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.989958882332PosX -0.0142146348953  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.991131663322PosX -0.0140370130539  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.991528153419PosX -0.0139490365982  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.992349505424PosX -0.0139772891998  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.992850661278PosX -0.0142042636871  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.993058562279PosX -0.0141930580139  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.993030190468PosX -0.0139101743698  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.992798686028PosX -0.0138441324234  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.992025256157PosX -0.0138592720032  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.991556763649PosX -0.0139392614365  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.990183234215PosX -0.0139765739441  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.988357186317PosX -0.0140242576599  AngleOffSet 0
angleOffSet= 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.985659003258PosX -0.0142792463303  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.982305884361PosX -0.0141804218292  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.978368878365PosX -0.0138294696808  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.974326491356PosX -0.013442158699  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.970355153084PosX -0.0130385160446  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.968620419502PosX -0.0127196311951  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.964874625206PosX -0.0126647949219  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.960821986198PosX -0.0118138790131  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.95661008358PosX -0.0111222267151  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.952455639839PosX -0.010112285614  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.948696017265PosX -0.00902903079987  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.945392727852PosX -0.00796294212341  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.943850398064PosX -0.00745213031769  AngleOffSet 180.0
